Transaction_Date,Post_Date,Year,Month,Account_Name,Transaction_Type,Amount,NWS,Category,Cat2,Description,Labels,outliers,Notes
2018-05-07,2018-05-07,2018,5,checking,debit,-3.82,want,restaurants,food, goozy - green hi 5812 tn nashville goozy - green hillsus,,0,nan
2018-05-06,2018-05-06,2018,5,creditcard,debit,-78.0,want,clothing,discretionary,macys green hills nashville tn,,0,nan
2018-05-05,2018-05-05,2018,5,checking,debit,-10.0,need,groceries,food, sq *harding acad 8398 tn nashville sq *harding academyus,,0,nan
2018-05-05,2018-05-05,2018,5,checking,debit,-5.76,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-05-05,2018-05-05,2018,5,checking,debit,-6.12,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-05-04,2018-05-04,2018,5,checking,debit,-3.7,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-05-04,2018-05-04,2018,5,checking,debit,-3.68,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-05-04,2018-05-04,2018,5,checking,debit,-1.41,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-05-04,2018-05-04,2018,5,creditcard,debit,-51.7,want,restaurants,food,porta via nashville tn,,0,nan
2018-05-04,2018-05-04,2018,5,creditcard,debit,-73.13,want,shopping,discretionary,walgreens #5395 nashville tn,,0,nan
2018-05-03,2018-05-03,2018,5,checking,debit,-3.49,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-05-03,2018-05-03,2018,5,checking,debit,-2.94,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-05-03,2018-05-03,2018,5,creditcard,debit,-64.75,need,home phone,utilities,at&t m00b 15974 nashville tn,,0,nan
2018-05-02,2018-05-02,2018,5,checking,debit,-52.45,need,auto insurance,auto,ach trans - usaa p&c ext ;050218;autopay,,0,nan
2018-05-02,2018-05-02,2018,5,checking,debit,-60.0,want,venmo payment,bills,ach trans - venmo ;050218;payment,,0,nan
2018-05-02,2018-05-02,2018,5,checking,debit,-30.0,want,charity,discretionary, cfmt bigpayback 8398 tn www.cfmt.org cfmt bigpayback us,,0,nan
2018-05-02,2018-05-02,2018,5,creditcard,debit,-1.35,want,fast food,food,cmsvend*convenience svc alpharetta ga,,0,nan
2018-05-01,2018-05-01,2018,5,checking,debit,-4.28,want,fast food,food, nantucketculinar 5812 ma nanticket nantucketculinaryceus,,0,nan
2018-05-01,2018-05-01,2018,5,checking,debit,-6.38,want,fast food,food, nantucket bookwo 5942 ma nantucket nantucket bookworksus,,0,nan
2018-05-01,2018-05-01,2018,5,checking,debit,-3.0,want,podcast,entertainment, sam harris media 5815 ca 650-434-2726 sam harris media inus,Subscription,0,nan
2018-05-01,2018-05-01,2018,5,checking,debit,-5000.0,need,paycheck,income,transfer - self service transfer to share 01,,0,nan
2018-05-01,2018-05-01,2018,5,checking,debit,-19.12,want,restaurants,food, nantucket bookwo 5942 ma nantucket nantucket bookworksus,,0,nan
2018-05-01,2018-05-01,2018,5,savings,credit,5000.0,need,paycheck,income,transfer - self service transfer from share 75,,0,nan
2018-04-30,2018-04-30,2018,4,checking,debit,-2.24,need,pharmacy,food, cvs by swyft 5399 ca san francisco cvs by swyft us,,0,nan
2018-04-30,2018-04-30,2018,4,checking,debit,-51.5,want,alcohol & bars,discretionary, tst* the charlie 5812 ma nantucket tst* the charlie nous,,0,nan
2018-04-30,2018-04-30,2018,4,checking,debit,-6.42,want,fast food,food, nantucketculinar 5812 ma nanticket nantucketculinaryceus,,0,nan
2018-04-30,2018-04-30,2018,4,checking,debit,-19.7,want,books & supplies,investment, apl* itunes.com/ 5735 ca 866-712-7753 apl* itunes.com/bilus,,0,nan
2018-04-30,2018-04-30,2018,4,checking,debit,-2.0,want,shipping,discretionary, usps po 24499805 9402 ma nantucket usps po 24499805 5 us,,0,nan
2018-04-30,2018-04-30,2018,4,checking,debit,-5.01,want,restaurants,food, the hub - nantuc 5499 ma nantucket the hub - nantucketus,,0,nan
2018-04-30,2018-04-30,2018,4,savings,credit,2.97,need,investments,investment,dividend,,0,nan
2018-04-30,2018-04-30,2018,4,xxxx4151,credit,4.04,need,investments,investment,dividend,,0,nan
2018-04-30,2018-04-30,2018,4,1804171,credit,2.31,need,investments,investment,dividend,,0,nan
2018-04-30,2018-04-30,2018,4,investment,credit,9.53,need,investments,investment,dividend,,0,nan
2018-04-29,2018-04-29,2018,4,checking,credit,4357.69,need,paycheck,income,ach trans - hca corporate ;043018;pr payment,,0,nan
2018-04-29,2018-04-29,2018,4,checking,debit,-2.57,want,clothing,discretionary, petticoat row ba 5462 ma nantucket petticoat row bakerus,,0,nan
2018-04-28,2018-04-28,2018,4,checking,debit,-1.7,want,fast food,food, mcdonald's f2693 5814 ma boston 700 atlantic avenueus,,0,nan
2018-04-28,2018-04-28,2018,4,checking,debit,-6.42,want,restaurants,food, tst* tatte baker 5812 ma boston tst* tatte bakery cus,,0,nan
2018-04-27,2018-04-27,2018,4,checking,debit,-5.64,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-27,2018-04-27,2018,4,checking,debit,-9.01,want,restaurants,food, blaze pizza bren 5814 tn brentwood blaze pizza brentw us,,0,nan
2018-04-26,2018-04-26,2018,4,checking,debit,-1.41,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-26,2018-04-26,2018,4,checking,debit,-6.85,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-26,2018-04-26,2018,4,checking,debit,-18.36,want,laundry,discretionary, belle meade clea 7216 tn nashville belle meade cleanerus,,0,nan
2018-04-25,2018-04-25,2018,4,checking,debit,-1000.0,need,paycheck,income,transfer - self service transfer to share 01,,0,nan
2018-04-25,2018-04-25,2018,4,checking,credit,2092.0,need,federal tax,bills,ach trans - irs treas 310 042518 tax ref,,0,nan
2018-04-25,2018-04-25,2018,4,checking,debit,-2.94,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-04-25,2018-04-25,2018,4,checking,debit,-5.88,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-25,2018-04-25,2018,4,savings,credit,1000.0,need,paycheck,income,transfer - self service transfer from share 75,,0,nan
2018-04-24,2018-04-24,2018,4,creditcard,debit,-29.6,need,gas & fuel,auto,shell oil 91002688256 brentwood tn,,0,nan
2018-04-24,2018-04-24,2018,4,checking,debit,-4.89,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-24,2018-04-24,2018,4,checking,debit,-2.17,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-24,2018-04-24,2018,4,checking,debit,-10.02,need,groceries,food, wholefds ghl 102 5411 tn nashville 4039 hillsboro rd us,,0,nan
2018-04-24,2018-04-24,2018,4,checking,debit,-2.94,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-04-24,2018-04-24,2018,4,checking,debit,-10.91,need,music,discretionary, spotify usa 4899 ny 646-8375380 spotify usa us,subscription - media,0,nan
2018-04-23,2018-04-23,2018,4,checking,debit,-5.11,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-04-23,2018-04-23,2018,4,checking,debit,-2.94,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-04-22,2018-04-22,2018,4,checking,debit,-38.62,need,pharmacy,food, the pharmacy bur 5812 tn nashville the pharmacy burgerus,,0,nan
2018-04-22,2018-04-22,2018,4,checking,debit,-9.23,need,groceries,food, wholefds ghl 102 5411 tn nashville 4039 hillsboro rd us,,0,nan
2018-04-22,2018-04-22,2018,4,checking,debit,-52.95,need,groceries,food, wholefds ghl 102 5411 tn nashville wholefds ghl 102 40us,,0,nan
2018-04-22,2018-04-22,2018,4,checking,debit,-9.28,want,alcohol & bars,discretionary, the groove - tn 5733 tn nashville the groove - tn us,,0,nan
2018-04-21,2018-04-21,2018,4,checking,debit,-28.16,need,gas & fuel,auto, shell service st 5542 tn brentwood shell us,,0,nan
2018-04-21,2018-04-21,2018,4,checking,debit,-6.01,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-21,2018-04-21,2018,4,creditcard,debit,-96.14,want,clothing,discretionary,lululemon hill center nashville tn,,0,nan
2018-04-20,2018-04-20,2018,4,checking,debit,-4.89,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-20,2018-04-20,2018,4,checking,debit,-9.01,want,restaurants,food, blaze pizza bren 5814 tn brentwood blaze pizza brentw us,,0,nan
2018-04-20,2018-04-20,2018,4,creditcard,credit,0.0,need,finance charge,bills,total interest for this period,,0,nan
2018-04-20,2018-04-20,2018,4,creditcard,credit,0.0,need,bank fee,bills,total fees for this period,,0,nan
2018-04-19,2018-04-19,2018,4,checking,debit,-3.68,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-19,2018-04-19,2018,4,checking,debit,-3.83,need,groceries,food, wholefds ghl 102 5411 tn nashville 4039 hillsboro rd us,,0,nan
2018-04-18,2018-04-18,2018,4,checking,debit,-3.68,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-18,2018-04-18,2018,4,checking,debit,-7.45,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-17,2018-04-17,2018,4,checking,debit,-4.33,want,books & supplies,investment, apl* itunes.com/ 5735 ca 866-712-7753 apl* itunes.com/bilus,,0,nan
2018-04-17,2018-04-17,2018,4,savings,debit,-5500.0,need,transfer,transfer,trans cd - transfer to certificate 1804171,,0,nan
2018-04-17,2018-04-17,2018,4,1804171,credit,5500.0,loans,buy,loans,trans purc - purchase from share 01,,0,nan
2018-04-16,2018-04-16,2018,4,checking,debit,-478.19,,auto payment,,ach trans - select rwds pymt;041618;payment,,0,nan
2018-04-15,2018-04-15,2018,4,checking,debit,-11.96,want,coffee shops,food, the picnic inc 5812 tn nashville the picnic inc us,,0,nan
2018-04-14,2018-04-14,2018,4,checking,debit,-6.09,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-14,2018-04-14,2018,4,investment,credit,4.56,need,investments,investment,dividend,,0,nan
2018-04-13,2018-04-13,2018,4,checking,debit,-7.17,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-13,2018-04-13,2018,4,creditcard,credit,478.19,need,credit card payment,bills,f560500fp00chgdda automatic payment - thank you,,0,nan
2018-04-11,2018-04-11,2018,4,checking,debit,-1.08,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-11,2018-04-11,2018,4,checking,debit,-5.98,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-11,2018-04-11,2018,4,creditcard,debit,-46.86,need,gas & fuel,auto,exxonmobil 47882956 nashville tn,,0,nan
2018-04-11,2018-04-11,2018,4,creditcard,debit,-1.0,need,gas & fuel,auto,tigermarket #227 nashville. tn,,0,nan
2018-04-10,2018-04-10,2018,4,checking,debit,-14.02,want,restaurants,food, porta via 5812 tn nashville porta via us,,0,nan
2018-04-10,2018-04-10,2018,4,checking,debit,-4.89,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-10,2018-04-10,2018,4,checking,debit,-2.82,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-09,2018-04-09,2018,4,checking,debit,-2.94,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-04-08,2018-04-08,2018,4,checking,credit,600.0,need,paycheck,income,transfer - self service transfer from share 01,,0,nan
2018-04-08,2018-04-08,2018,4,checking,debit,-5.88,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-04-08,2018-04-08,2018,4,savings,debit,-600.0,need,paycheck,income,transfer - self service transfer to share 75,,0,nan
2018-04-07,2018-04-07,2018,4,checking,debit,-5.87,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-07,2018-04-07,2018,4,checking,debit,-13.05,need,gas & fuel,auto, bp#8773269dealer 5542 tn mount juliet bp#8773269dealer #3us,,0,nan
2018-04-07,2018-04-07,2018,4,checking,debit,-8.73,need,groceries,food, wholefds ghl 102 5411 tn nashville 4039 hillsboro rd us,,0,nan
2018-04-06,2018-04-06,2018,4,checking,debit,-2.17,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-06,2018-04-06,2018,4,checking,debit,-7.63,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-06,2018-04-06,2018,4,xxxx4151,credit,0.55,need,investments,investment,dividend,,0,nan
2018-04-05,2018-04-05,2018,4,checking,debit,-15.23,need,gas & fuel,auto, tigermarket #228 5542 tn nashville 3815 hillsboro rd us,,0,nan
2018-04-05,2018-04-05,2018,4,checking,debit,-6.43,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-03,2018-04-03,2018,4,checking,debit,-3.58,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-03,2018-04-03,2018,4,checking,debit,-5.77,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-04-03,2018-04-03,2018,4,checking,debit,-52.4,need,auto insurance,auto,ach trans - usaa p&c ext ;040318;autopay,,0,nan
2018-04-01,2018-04-01,2018,4,checking,debit,-11.96,want,coffee shops,food, the picnic inc 5812 tn nashville the picnic inc us,,0,nan
2018-03-31,2018-03-31,2018,3,checking,debit,-4.89,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-31,2018-03-31,2018,3,savings,credit,2.94,need,investments,investment,dividend,,0,nan
2018-03-31,2018-03-31,2018,3,xxxx4151,credit,2.85,need,investments,investment,dividend,,0,nan
2018-03-31,2018-03-31,2018,3,investment,credit,10.09,need,investments,investment,dividend,,0,nan
2018-03-30,2018-03-30,2018,3,checking,debit,-4000.0,need,paycheck,income,transfer - self service transfer to share 01,,0,nan
2018-03-30,2018-03-30,2018,3,checking,debit,-5.54,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-30,2018-03-30,2018,3,checking,debit,-3.0,want,podcast,entertainment, sam harris media 5815 ca 650-434-2726 sam harris media inus,Subscription,0,nan
2018-03-30,2018-03-30,2018,3,checking,debit,-3.68,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-30,2018-03-30,2018,3,savings,credit,4000.0,need,paycheck,income,transfer - self service transfer from share 75,,0,nan
2018-03-29,2018-03-29,2018,3,checking,debit,-7.48,want,fast food,food, chipotle 1389 5814 tn nashville chipotle 1389 us,,0,nan
2018-03-29,2018-03-29,2018,3,checking,debit,-6.95,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-29,2018-03-29,2018,3,checking,credit,4340.21,need,paycheck,income,ach trans - hca corporate ;033018;pr payment,,0,nan
2018-03-28,2018-03-28,2018,3,checking,debit,-3.58,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-27,2018-03-27,2018,3,checking,debit,-4.44,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-24,2018-03-24,2018,3,checking,debit,-10.91,need,music,discretionary, spotify usa 4899 ny 646-8375380 spotify usa us,subscription - media,0,nan
2018-03-24,2018-03-24,2018,3,checking,debit,-3.9,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-24,2018-03-24,2018,3,checking,debit,-6.97,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-24,2018-03-24,2018,3,creditcard,debit,-17.63,want,laundry,discretionary,belle meade cleaners nashville tn,,0,nan
2018-03-24,2018-03-24,2018,3,creditcard,debit,-68.58,need,gas & fuel,auto,shell oil 57527387005 nashville tn,,0,nan
2018-03-24,2018-03-24,2018,3,creditcard,debit,-361.98,want,air travel,travel,southwes 5261428281232800-435-9792 tx,,0,nan
2018-03-23,2018-03-23,2018,3,checking,debit,-2.94,want,fast food,food, brueggers #3758 5814 tn nashville brueggers #3758 us,,0,nan
2018-03-23,2018-03-23,2018,3,checking,debit,-4.89,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-23,2018-03-23,2018,3,checking,debit,-3.58,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-22,2018-03-22,2018,3,checking,debit,-6.07,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-22,2018-03-22,2018,3,creditcard,debit,-30.0,need,gym,investment,shakti power yoga nashville tn,,0,nan
2018-03-21,2018-03-21,2018,3,checking,debit,-6.07,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-21,2018-03-21,2018,3,checking,debit,-3.58,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-20,2018-03-20,2018,3,checking,debit,-4.89,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-19,2018-03-19,2018,3,checking,debit,-10.19,want,alcohol & bars,discretionary, city limits 5812 tn nashville city limits us,,0,nan
2018-03-18,2018-03-18,2018,3,checking,debit,-6.0,need,parking,auto, premier parking 7523 tn nashville premier parking - ous,,0,nan
2018-03-18,2018-03-18,2018,3,checking,credit,100.0,need,paycheck,income,transfer - self service transfer from share 01,,0,nan
2018-03-18,2018-03-18,2018,3,savings,debit,-100.0,need,paycheck,income,transfer - self service transfer to share 75,,0,nan
2018-03-17,2018-03-17,2018,3,checking,debit,-3.26,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-17,2018-03-17,2018,3,checking,debit,-3.46,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-16,2018-03-16,2018,3,checking,debit,-5.2,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-16,2018-03-16,2018,3,checking,debit,-4.89,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-16,2018-03-16,2018,3,checking,debit,-1.63,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-15,2018-03-15,2018,3,checking,debit,-5.23,want,food & dining,auto, smoothie king #1 5814 tn nashville smoothie king #1074us,,0,nan
2018-03-15,2018-03-15,2018,3,checking,debit,-15.0,want,restaurants,food, porta via 5812 tn nashville porta via us,,0,nan
2018-03-15,2018-03-15,2018,3,checking,debit,-6.0,want,restaurants,food, hos corp amer 23 5814 tn nashville hos corp amer 23021us,,0,nan
2018-03-15,2018-03-15,2018,3,checking,debit,-76.45,want,restaurants,food, vioc 040045 7538 tn nashville vioc 040045 us,,0,nan
